kilometraje,edad_motor_meses,horas_conduccion,temperatura_motor,falla_15_dias
192559,71,12.7,108.6,1
228404,56,11.0,92.7,1
146338,31,5.7,82.5,0
238627,49,1.8,106.3,1
141444,87,8.4,94.9,0
232821,59,6.8,102.6,1
237348,51,6.1,86.8,0
117863,45,3.7,99.6,0
60441,62,2.5,91.2,0
164950,89,7.8,84.7,0
199288,54,9.1,87.8,0
134560,75,2.3,111.3,1
222381,76,6.7,112.0,1
49522,47,12.7,111.6,1
239815,30,1.3,108.5,1
250243,86,13.2,87.1,1
215986,88,5.2,105.5,1
215405,52,13.7,105.9,1
124294,10,10.3,94.3,0
35991,77,12.3,97.8,1
187290,15,6.0,108.6,1
130863,32,9.9,108.7,1
240366,47,12.3,88.5,1
46012,88,8.1,101.2,0
142805,110,13.2,104.3,1
109379,27,6.7,111.9,1
138423,40,11.4,87.9,0
139199,99,9.3,109.4,1
275648,83,9.2,90.9,0
23027,59,1.2,103.9,1
181359,18,10.3,107.3,1
279740,31,4.1,94.8,0
199569,102,9.1,91.2,0
187428,37,8.2,100.0,0
47192,54,12.8,89.3,0
45440,10,2.9,95.2,0
56235,61,2.3,85.9,0
53653,12,5.6,110.4,1
98839,90,10.7,89.9,1
17088,103,6.0,111.2,1
244681,87,2.3,91.8,0
111548,112,13.1,91.9,1
260027,81,3.1,105.1,1
127014,86,10.5,84.4,0
96185,35,7.1,105.3,1
106182,118,3.8,90.2,0
185342,41,9.7,108.1,1
172457,112,5.9,111.5,1
299640,13,7.4,93.4,0
295476,89,3.8,81.9,0
45549,32,7.4,111.6,1
204165,105,3.4,110.4,1
199296,6,13.5,114.9,1
209569,71,4.6,89.7,1
144260,6,13.1,106.9,1
244669,93,1.1,102.4,1
151902,65,13.2,80.2,1
177727,60,2.0,112.1,1
35472,24,13.4,98.4,0
48705,70,1.4,108.2,1
221413,47,1.8,89.3,0
48141,89,3.6,93.8,0
105653,95,6.2,108.5,1
86745,59,2.0,98.7,0
228175,45,6.5,104.7,1
18035,41,5.1,92.3,0
117884,118,8.5,112.3,1
171889,54,4.0,95.1,0
127387,64,11.7,86.8,0
133660,74,2.0,101.2,0
45490,65,1.1,81.4,0
111807,113,4.3,103.3,1
218243,41,2.0,87.2,0
131660,73,4.1,109.6,1
103371,107,12.0,110.5,1
260485,106,6.7,105.3,1
177792,85,11.8,106.6,1
162738,51,11.5,105.2,1
137295,82,1.7,83.4,0
78211,31,13.5,80.9,0
269774,35,9.9,107.6,1
180533,80,11.7,107.5,1
257945,102,1.7,100.4,0
170762,79,8.8,89.1,1
44085,34,1.8,90.6,0
265519,57,5.2,100.3,0
188435,86,1.2,86.1,0
85683,64,11.6,101.3,1
92810,47,9.1,101.5,0
113557,77,5.0,83.3,0
157066,109,3.7,101.4,0
107627,43,10.7,80.5,0
94303,98,3.1,96.6,0
220262,39,12.7,112.3,1
92624,53,4.5,82.7,0
265199,112,4.3,92.1,1
113850,72,12.3,112.5,1
275782,48,5.3,86.6,0
24414,36,12.7,91.0,0
201934,6,5.2,80.0,0
172088,74,11.1,87.1,1
62553,95,8.5,106.6,1
101800,65,10.5,109.9,1
49111,19,5.3,85.4,0
293417,53,13.7,82.5,0
135529,54,5.7,113.0,0
177099,52,9.6,104.2,1
159205,104,4.2,102.2,1
114728,29,9.1,86.9,0
243041,30,3.1,80.7,0
71258,91,5.5,95.6,0
57766,12,4.1,83.8,0
116130,101,9.2,81.8,0
228832,96,7.4,86.4,1
80932,101,12.1,102.9,1
34022,62,13.4,81.2,0
277106,101,5.9,113.3,1
260298,77,12.9,90.7,1
138817,83,10.4,103.9,1
134661,15,5.3,106.1,1
119723,98,10.9,83.3,1
113485,73,5.8,101.0,0
119805,41,7.3,83.5,0
208703,88,13.2,87.9,1
96243,64,4.8,97.7,0
170027,72,6.6,100.2,1
140407,105,5.6,84.1,0
276267,17,3.3,98.7,0
276466,58,7.3,92.0,0
225309,115,10.4,110.4,1
43324,50,8.1,80.0,0
132980,62,4.4,85.5,0
276561,71,3.7,113.6,1
132760,21,13.9,113.9,1
254250,98,11.4,113.1,1
217582,47,11.9,84.7,0
191621,6,5.8,111.5,1
128999,110,8.4,110.2,1
137915,120,8.0,97.2,0
128697,76,7.2,113.2,1
255421,89,3.7,82.2,0
188757,61,9.2,91.9,0
164516,98,4.7,88.6,0
167887,10,13.2,102.0,1
258988,18,12.9,93.5,0
213587,53,7.0,82.0,0
288870,6,12.7,88.9,1
297959,67,11.1,89.1,1
96926,61,10.3,90.5,0
41403,106,2.1,89.8,0
32746,92,13.4,81.4,1
97662,38,9.7,94.6,0
283392,49,10.8,94.8,1
69921,37,9.4,89.3,0
153379,65,5.0,100.9,1
259761,83,7.1,88.3,0
110584,119,8.0,104.8,1
144727,75,3.2,104.8,1
76084,21,6.0,82.4,0
104230,39,13.0,93.5,0
247461,54,6.5,104.2,1
258816,33,8.6,112.2,1
238280,91,6.5,103.5,1
156435,108,12.0,107.8,1
172958,68,6.2,89.1,1
128009,16,10.4,86.9,0
153546,107,6.6,86.7,0
150848,95,3.0,86.2,0
107586,78,10.8,82.1,0
115210,93,9.4,82.6,0
282923,65,5.7,91.9,1
15067,10,8.0,108.9,0
258395,46,4.7,100.3,0
162757,87,5.9,107.9,1
120731,93,11.1,90.8,0
233092,65,13.0,97.4,1
116028,80,2.1,92.2,0
268851,109,12.9,88.7,1
187075,10,4.7,109.4,1
191839,21,10.7,89.9,0
283216,46,1.7,102.9,1
116771,115,2.3,97.4,0
188301,79,10.7,96.4,1
162735,39,1.1,114.7,1
232130,107,10.3,109.5,1
111458,82,5.9,87.4,0
180124,69,6.7,109.6,1
26517,104,11.0,92.0,0
101377,25,11.4,87.0,0
11208,53,9.2,81.9,0
74056,21,11.3,105.4,1
56215,69,5.6,98.6,0
281441,50,11.5,110.5,1
52089,92,12.2,95.3,1
253385,94,1.0,98.9,1
198906,21,10.4,91.2,1
223472,46,7.5,82.9,0
104737,100,6.2,86.1,0
292482,81,12.1,95.2,1
206092,119,14.0,114.1,1
66192,28,9.8,89.1,0
231784,86,8.6,106.0,1
156487,34,11.9,87.2,1
217317,24,7.0,112.3,1
189003,42,13.0,88.3,0
85821,86,3.2,104.5,1
223596,30,12.2,109.4,1
63768,35,1.7,111.0,1
147777,102,12.5,88.2,1
90747,19,7.6,91.6,0
77557,40,11.4,101.7,0
223182,59,5.1,101.1,0
71515,51,9.9,92.8,0
130612,37,10.0,104.0,1
88579,76,13.9,106.5,1
218549,58,8.2,108.0,1
173779,67,7.1,104.4,1
84300,97,1.1,101.4,0
157904,84,3.0,91.5,0
167474,103,7.5,101.5,1
176733,66,2.1,95.3,1
190852,37,7.2,82.7,0
158136,74,2.4,87.4,0
55687,41,5.0,91.8,0
94138,27,9.6,82.9,0
128345,103,13.4,115.0,1
111973,99,5.5,84.2,0
38666,119,8.0,89.2,0
290394,78,4.3,104.1,1
261961,39,4.7,97.9,0
274965,97,8.0,88.2,0
73738,31,3.8,94.1,0
249694,81,12.5,104.4,1
20201,32,7.4,108.3,1
95874,96,13.7,96.9,0
184999,24,2.5,103.8,1
45477,55,13.0,109.4,1
96278,107,13.4,88.6,1
167681,75,1.2,100.2,0
112735,92,2.6,110.1,1
119271,51,10.8,85.2,0
22497,20,1.1,109.1,1
125772,117,2.5,96.7,0
297207,35,9.8,109.2,1
283903,92,10.2,113.8,1
174105,98,2.4,89.6,1
175983,81,7.0,112.6,1
63476,91,10.2,80.9,1
236015,28,7.2,83.7,0
74603,33,5.3,87.5,0
142947,11,2.4,107.7,0
160393,86,11.2,95.9,1
62390,111,12.6,85.5,0
201431,11,11.9,110.3,1
137824,49,10.0,93.5,0
80957,48,11.6,111.6,1
104779,32,10.6,103.8,1
120373,41,11.1,115.0,1
229317,74,6.0,96.5,1
232179,98,8.5,95.0,0
162366,71,5.1,106.7,1
226478,6,12.9,106.4,1
283836,70,9.4,109.8,1
189349,60,9.3,100.9,0
142022,23,5.6,101.2,0
112568,118,4.4,105.5,1
198803,44,3.4,90.4,0
102613,36,7.7,93.0,0
133810,45,12.1,110.0,1
104645,103,10.8,94.6,0
248330,31,2.2,99.3,0
126384,109,11.3,106.5,1
50399,91,6.8,85.1,0
238879,15,7.2,90.7,0
264612,81,9.6,104.0,1
255828,66,6.7,107.0,1
190297,69,10.3,112.1,1
34220,55,8.3,91.4,0
10692,97,11.5,92.8,0
129306,29,8.9,90.2,0
83088,52,13.8,89.4,0
213939,86,9.0,106.3,1
110909,120,6.4,81.9,0
98467,56,6.4,92.9,0
159353,41,6.9,96.1,0
65275,38,6.6,83.2,0
171171,119,5.7,89.0,0
128609,47,6.7,114.7,1
18315,112,1.4,107.8,1
257862,34,1.3,97.2,0
70698,22,2.3,102.3,1
291385,117,6.1,102.8,1
11257,21,12.6,94.2,0
52735,99,1.5,100.3,0
237833,61,3.1,88.7,0
77778,49,13.8,86.6,0
223631,33,1.8,91.4,0
135526,67,8.8,110.2,1
237240,87,13.3,99.2,1
73336,47,10.2,94.4,0
118551,113,10.8,94.5,1
203540,6,7.1,83.0,0
17731,68,3.5,110.2,1
261238,6,4.2,95.9,0
87161,64,10.2,98.5,1
88899,42,2.3,96.1,0
190950,72,5.8,114.9,1
163493,53,13.3,104.6,1
255971,28,4.4,102.9,1
12910,59,1.5,99.8,0
143859,80,11.3,111.7,1
136299,26,11.0,105.4,1
189528,103,12.4,87.5,1
205997,35,6.4,86.3,0
223667,39,2.7,98.0,0
36047,49,7.9,97.5,0
117012,15,2.4,85.1,0
172543,9,5.0,85.9,0
74546,14,3.3,114.2,1
93820,56,3.2,107.2,1
56776,15,5.8,97.5,0
153421,103,9.9,105.7,1
185422,96,8.4,100.8,0
237689,80,6.5,85.8,0
234402,10,11.3,99.1,1
247850,64,7.6,100.7,0
39249,106,5.2,99.3,0
119212,109,1.0,102.1,1
255968,72,12.0,87.3,1
100371,90,6.7,94.6,0
116810,78,2.3,101.4,0
218628,64,9.0,94.4,0
206921,9,10.4,110.7,1
61274,117,5.8,82.2,0
265409,21,13.5,81.2,0
247548,27,9.0,89.1,0
139269,113,2.7,90.1,0
178751,70,2.3,109.0,1
260828,34,6.4,84.9,0
96793,120,7.6,108.8,1
298274,78,10.9,108.5,1
133540,48,11.4,95.2,0
132632,112,4.4,92.2,0
204269,83,4.2,109.9,1
99655,99,6.4,114.4,1
265859,30,9.7,92.7,0
204365,75,6.9,99.3,0
283885,8,2.5,94.5,0
24699,31,5.2,95.3,0
93317,23,12.0,92.1,0
252541,11,10.0,113.2,1
20514,103,12.9,96.7,1
231850,6,7.9,97.2,0
30532,6,6.3,87.9,0
158227,105,6.8,101.4,1
92522,37,8.8,87.4,0
295767,40,10.0,88.4,0
226919,72,13.8,93.0,1
95990,115,8.1,89.8,0
150767,67,8.9,109.5,1
135401,8,5.8,106.1,0
61654,56,1.0,102.6,1
187214,89,12.0,102.1,1
78837,53,13.7,102.4,1
250357,102,1.2,88.1,0
250382,37,6.8,107.1,1
137036,110,9.1,110.8,1
62604,35,13.7,99.8,0
157630,28,12.2,99.6,1
281914,74,10.6,103.9,1
78543,26,11.1,97.9,0
146291,64,5.3,98.3,0
33810,21,8.2,100.2,0
17227,81,8.5,105.2,1
67981,20,3.1,95.4,0
126573,84,1.7,108.3,1
105255,10,8.4,93.7,0
19366,66,9.7,111.8,1
59621,87,4.0,87.6,0
103579,31,8.9,102.4,1
176086,63,5.9,90.0,0
51762,104,8.9,88.0,0
61673,6,8.8,103.7,0
249748,99,5.3,105.7,1
132344,104,4.8,81.0,0
83930,83,5.1,81.3,0
36691,108,5.1,98.7,0
140820,59,14.0,99.6,0
10377,100,2.3,101.4,0
109506,106,9.1,93.0,0
83349,32,6.8,87.0,0
40319,112,12.5,95.1,1
221366,96,11.9,108.9,1
46700,107,7.3,88.8,0
204657,114,12.9,101.7,1
241521,85,13.4,97.6,1
138644,14,12.2,86.9,0
166409,40,10.9,89.9,1
260092,33,4.8,102.8,1
165565,37,1.6,99.0,0
232000,94,12.5,93.3,1
137949,115,11.6,93.7,1
160920,89,1.2,94.0,1
211278,24,1.7,103.0,1
298048,91,13.4,84.0,1
121827,70,2.3,92.6,0
185770,98,10.7,93.4,1
271646,51,11.6,90.4,1
149182,66,11.0,97.1,1
155606,92,10.6,100.8,1
240348,8,9.5,91.6,0
131770,15,2.4,101.7,0
69234,31,6.4,84.3,0
176971,103,11.1,83.2,1
69926,65,3.9,89.9,0
14169,107,8.4,81.4,0
168568,33,8.1,93.9,0
117033,65,9.1,87.6,0
196303,79,3.0,95.7,1
269399,30,7.8,101.2,0
130049,58,4.4,87.3,0
66805,93,4.8,93.1,0
62194,19,11.9,89.9,0
137255,31,8.5,113.0,1
258445,98,9.3,106.5,1
111681,8,3.8,112.4,1
84220,39,7.2,107.6,1
211613,21,8.8,113.7,1
221947,66,10.9,114.2,1
274448,56,1.5,95.8,0
233589,40,12.3,92.9,0
37937,113,7.6,91.7,0
195254,44,8.0,113.2,1
176260,83,10.2,103.6,1
118411,92,11.9,114.9,1
156181,51,2.6,102.4,1
66204,18,5.1,110.8,0
280306,45,6.2,101.4,0
281089,118,11.7,97.5,1
65844,18,8.8,107.8,0
240251,76,8.9,80.4,1
174633,59,1.2,112.3,1
274097,13,12.8,83.5,1
267464,19,11.2,93.6,0
122288,66,2.3,90.3,0
135048,42,5.0,113.3,1
47662,111,5.1,99.8,0
32487,36,8.5,108.9,1
218154,117,7.8,88.3,1
96622,54,6.7,84.1,0
233949,75,5.8,110.8,1
74656,40,7.4,83.4,0
120875,80,11.1,92.4,1
69976,106,9.1,95.7,0
122702,27,8.6,112.1,1
133882,69,6.9,81.6,0
94274,113,13.5,80.2,0
206667,86,13.7,85.1,1
28476,91,6.3,113.3,1
101428,72,4.9,107.0,1
65382,78,10.8,93.4,0
177640,18,6.5,105.3,1
51246,23,9.7,99.0,0
73513,15,4.4,87.9,0
157929,87,6.8,112.4,1
76064,14,7.8,88.6,0
69829,9,3.0,113.0,1
55052,38,5.1,88.1,0
139325,88,3.9,96.8,0
75077,83,13.7,110.4,1
223140,18,7.3,91.5,0
168491,116,5.4,88.4,0
245604,58,4.0,96.4,0
193691,18,3.7,82.8,0
131782,59,12.9,113.3,1
199862,53,12.3,90.6,0
253406,38,7.7,111.2,1
143401,116,11.2,95.7,0
53047,63,5.7,81.9,0
118319,14,2.1,87.2,0
172315,24,1.1,99.6,0
105373,19,7.6,86.5,0
15871,38,7.0,93.9,0
84969,48,4.3,85.7,0
73616,71,8.6,83.4,0
140465,110,6.2,106.5,1
17184,104,3.0,99.2,0
179893,13,3.6,94.4,0
46106,14,10.4,85.3,0
26089,25,13.8,85.9,0
128762,55,3.5,99.4,0
51683,62,10.0,106.1,1
132337,83,2.6,83.6,0
71185,61,1.7,102.4,1
156869,11,9.9,114.7,1
281700,74,12.4,109.0,1
32459,96,1.4,87.9,0
29774,86,6.0,82.8,0
207264,57,5.8,95.3,0
125859,91,7.7,89.2,0
263579,110,4.0,93.0,0
293845,48,3.3,113.0,1
55170,82,8.8,97.0,0
62588,68,9.7,98.6,0
36810,116,11.8,99.8,0
236685,6,12.0,96.9,0
51248,112,7.1,105.9,1
180469,41,7.2,90.4,0
223063,97,4.4,105.8,1
92127,49,1.7,91.4,0
24802,96,7.9,108.2,1
209590,77,1.0,80.9,1
150571,16,10.6,92.9,1
268087,52,9.4,84.8,0
263536,101,5.3,98.9,0
195619,76,4.7,108.5,1
179445,32,12.9,103.5,1
66332,36,5.5,103.3,1
282772,70,13.8,87.3,1
78239,75,1.8,103.5,1
241339,98,12.1,88.2,1
116985,115,6.0,100.4,0
148937,59,10.7,87.1,0
47897,22,1.9,99.4,0
108899,14,7.6,106.7,0
225613,103,1.9,96.2,1
229765,25,12.5,108.2,1
189516,118,9.8,97.7,1
252745,25,7.6,87.0,0
271066,79,8.0,101.8,0
213182,43,13.3,83.0,0
114036,47,3.1,109.3,1
69056,14,6.8,92.8,0
274409,71,8.6,83.6,1
179911,43,1.7,101.2,0
128499,85,7.2,87.7,0
137072,32,4.3,97.1,0
201899,82,2.6,100.4,1
95504,70,10.1,107.2,1
230986,38,11.5,112.3,1
158660,33,4.2,84.4,0
71515,120,7.4,91.3,0
279042,43,13.4,104.1,1
168427,62,2.4,88.5,1
202123,83,7.3,99.3,1
155730,10,5.8,93.0,0
131385,65,4.5,92.2,0
144377,20,13.1,89.2,0
224371,88,1.8,93.7,0
45683,39,9.6,96.3,0
163079,51,7.2,108.7,1
205573,32,4.4,106.8,1
112084,58,1.1,83.5,0
172268,31,3.9,90.1,0
146251,108,10.3,98.0,1
22119,80,7.4,111.9,1
48410,95,12.7,103.6,1
53557,9,6.7,92.0,0
27098,66,6.3,96.4,0
270457,79,1.8,86.7,1
90231,18,4.6,107.8,1
46614,18,12.8,92.2,0
123204,43,4.3,108.0,0
232479,105,10.9,104.2,1
112518,56,12.1,101.6,0
192088,8,5.4,106.9,1
26511,87,13.4,100.0,1
51962,92,11.6,100.9,0
290588,60,3.5,102.2,1
121772,106,8.5,101.9,0
241100,77,9.9,110.3,1
130135,59,13.7,97.3,0
231389,93,4.7,102.2,1
171199,30,13.2,91.7,1
258828,56,3.1,89.3,0
133538,37,9.3,88.5,0
230129,117,4.4,100.4,1
65356,99,10.9,109.2,1
119782,68,4.7,87.9,0
240847,38,9.3,112.7,1
190878,119,6.9,102.4,1
191675,42,10.2,92.3,0
54374,100,7.8,101.3,0
73677,20,11.0,82.5,0
86384,18,3.8,105.2,1
289923,14,2.7,105.1,1
137819,37,10.7,92.7,0
226793,29,3.7,90.3,0
45884,23,7.7,113.0,1
265362,92,12.8,107.9,1
50426,98,7.9,89.6,0
211116,50,8.2,110.3,1
120316,33,12.4,112.1,1
166765,96,12.4,80.5,1
25041,81,2.5,107.4,1
150684,44,7.6,95.8,0
81390,37,8.3,94.2,0
159672,101,9.7,87.0,1
60832,52,11.2,96.2,0
68629,93,1.4,81.1,0
269687,40,7.3,89.8,0
223841,88,7.2,101.4,0
40124,21,1.8,112.1,1
112305,119,11.0,81.2,1
170367,38,12.3,110.0,1
207213,98,11.1,101.3,1
108998,57,1.1,96.8,0
71173,62,12.8,110.5,1
14972,20,6.2,106.6,1
156625,89,9.5,88.8,0
29800,79,7.0,88.7,0
76490,28,5.8,114.4,0
200263,105,10.3,104.5,1
112726,69,1.2,82.9,0
92053,112,10.7,114.9,1
217411,31,5.7,91.7,0
177647,67,7.0,92.7,1
121704,89,3.1,96.5,0
144881,20,4.8,90.8,0
10809,99,8.4,104.6,1
84178,50,1.6,81.7,0
147057,107,3.1,104.0,1
143718,51,10.5,104.6,1
190422,72,12.9,90.7,1
167683,15,6.1,96.1,0
206426,24,2.9,86.1,0
63049,37,4.1,89.4,0
230758,31,9.4,106.5,1
287829,45,8.9,98.1,0
195693,31,7.0,98.9,0
63658,7,12.7,90.5,0
214986,117,7.6,96.6,1
268528,72,4.8,94.2,1
97831,80,11.5,89.2,0
182493,118,7.5,85.7,1
284498,17,10.1,98.4,0
174968,106,5.7,95.1,0
189171,86,2.7,110.7,1
81964,37,12.8,94.4,0
289573,42,12.4,89.9,1
207198,105,13.4,113.8,1
43082,105,1.6,100.5,0
68573,66,7.3,106.6,1
71221,66,11.0,88.5,0
69745,45,6.6,112.4,1
217525,61,6.0,110.4,1
156286,52,10.1,111.2,1
115742,39,4.8,101.4,0
91841,74,1.2,101.4,0
292447,45,4.1,88.0,0
99329,84,8.4,84.6,0
194610,13,8.6,94.8,0
181844,26,2.2,102.9,1
41857,62,9.8,83.9,0
176767,109,3.3,100.3,0
162300,112,10.1,83.2,1
221153,31,10.7,114.0,1
144828,100,12.3,91.7,0
50023,18,3.8,82.2,0
184006,110,2.0,113.4,1
262528,69,7.8,84.3,0
280737,63,3.2,99.8,0
234467,70,12.9,95.6,1
150875,40,10.8,114.8,1
279986,108,11.3,89.4,1
18194,111,13.6,82.3,1
118141,10,11.5,108.1,1
289649,82,13.7,80.3,1
46207,24,11.0,108.7,1
187416,30,5.4,108.9,1
274418,65,10.2,99.9,1
74135,37,5.2,83.9,0
213943,104,7.2,88.2,1
151703,101,6.0,98.3,1
181924,83,8.9,91.3,0
145527,98,7.8,93.2,0
66855,28,1.4,93.5,0
120001,35,12.5,107.0,1
156703,52,14.0,102.7,1
138119,62,7.2,84.0,0
110916,11,9.6,114.4,0
159069,74,3.0,99.9,0
19392,66,9.3,111.1,1
266048,23,6.5,95.2,0
298220,100,3.9,101.3,0
232963,80,9.7,102.2,1
62931,100,13.5,112.4,1
90979,91,10.7,90.9,1
200334,104,11.0,87.3,1
68815,109,7.7,109.1,1
62783,79,1.7,104.6,1
178142,89,4.0,85.9,0
47957,102,13.6,100.6,1
20210,101,10.1,87.6,1
12908,79,12.0,98.8,1
133393,87,5.7,92.7,0
128843,45,11.0,105.0,1
115704,120,10.7,87.8,0
126446,92,3.7,111.1,1
137941,96,1.4,93.3,0
282225,19,6.5,87.6,0
268847,30,11.5,111.7,1
16399,53,9.7,112.3,0
82905,26,2.9,82.6,0
123033,28,11.3,84.4,0
132393,119,8.2,99.8,0
252780,19,5.2,114.6,1
18513,116,11.1,88.0,0
13745,52,10.2,94.6,0
217194,9,3.0,97.9,0
97093,120,2.6,94.1,0
43727,82,3.6,101.4,0
62018,63,9.7,88.2,0
293581,32,2.1,113.2,1
233828,85,11.2,101.3,1
246846,63,5.5,114.5,1
79393,111,12.0,101.6,1
69148,57,5.7,110.3,1
168831,24,9.4,80.4,0
133350,34,7.1,82.3,0
139005,81,11.8,113.1,1
129030,84,10.2,100.3,1
206818,12,10.2,114.8,1
61666,80,4.5,84.5,0
220170,11,4.6,92.9,0
202774,76,5.3,111.8,1
286440,36,12.0,98.3,1
53545,107,3.5,110.8,1
132467,65,5.2,107.3,1
265572,107,4.4,100.7,1
229569,72,10.5,95.6,1
171352,17,13.4,105.1,1
61056,66,13.8,91.3,1
108015,22,7.8,98.5,0
166830,73,2.0,100.2,1
159549,7,10.1,90.1,1
22712,87,6.5,99.7,0
109987,62,13.2,102.4,1
273628,77,9.8,109.5,1
152690,56,8.4,114.0,1
171578,106,10.0,84.0,1
30081,116,10.9,105.3,1
196278,52,7.6,111.9,1
95707,86,8.7,101.7,0
78906,10,4.4,102.1,0
161618,16,12.5,104.0,1
103328,68,13.8,99.1,0
219208,86,5.8,93.1,1
192175,94,12.8,80.7,1
16248,88,8.9,107.0,1
14309,34,12.5,84.4,0
156050,43,13.3,100.7,1
72226,60,13.1,85.7,0
264975,119,13.8,104.6,1
42347,116,6.0,99.4,0
214929,87,2.8,102.1,1
125390,113,11.9,107.6,1
147692,43,5.1,109.8,1
247575,28,7.0,100.2,0
83195,89,4.8,98.9,0
32955,37,10.2,98.1,0
136897,9,13.3,100.6,0
269483,56,11.8,89.2,0
257578,23,3.0,96.2,0
50934,95,13.2,87.8,0
20345,18,10.3,101.4,0
128466,52,9.0,90.6,0
154331,44,6.4,100.1,0
154896,85,1.0,107.0,1
281439,10,7.9,103.5,1
254793,109,2.9,114.4,1
233344,99,10.3,87.2,1
23008,120,8.9,87.6,0
253182,46,9.9,97.9,0
199511,83,9.7,95.0,0
153913,66,12.4,98.9,1
133229,31,6.5,108.8,0
56218,77,6.0,95.8,0
154638,8,11.7,100.5,1
145079,37,6.7,87.3,0
280699,103,4.3,97.0,0
181885,8,14.0,103.3,1
131611,92,11.1,101.6,1
230867,77,5.8,89.5,0
30349,11,14.0,99.0,0
88425,40,10.0,87.0,0
75458,14,8.0,98.7,0
278765,110,10.7,107.1,1
146320,84,12.9,103.9,1
147615,9,11.8,103.2,1
253517,103,7.4,88.0,1
224771,62,10.5,109.8,1
113369,61,7.8,100.8,0
38910,81,5.8,81.8,0
207797,44,7.1,92.3,0
192375,100,12.2,114.0,1
241640,39,4.8,110.4,1
92672,20,3.5,105.7,0
256344,118,3.5,113.9,1
162607,100,13.3,93.2,1
52998,107,5.0,83.0,0
294139,53,10.7,89.1,0
236846,90,4.0,80.0,1
52218,64,6.3,86.0,0
169002,61,1.9,83.4,0
186748,31,10.7,110.1,1
136895,57,9.0,113.8,1
179047,59,2.8,99.9,0
124213,34,13.2,88.6,0
29816,63,12.0,100.5,1
23697,80,10.7,101.6,1
37360,101,10.1,105.1,1
151571,114,7.3,86.5,0
43412,85,3.7,112.2,1
183987,72,4.0,94.4,0
176445,17,7.6,85.1,0
130784,40,10.1,86.4,0
10856,29,6.3,104.9,0
14242,87,10.2,93.6,1
232333,36,4.2,84.1,0
219552,45,7.0,97.8,0
28519,79,9.9,84.5,0
272513,21,3.8,107.1,1
80076,21,4.8,101.2,0
101581,44,13.9,104.3,1
40977,41,1.9,97.0,0
134330,94,12.6,86.5,1
151530,50,5.2,90.0,0
234553,110,9.3,114.1,1
113681,35,5.5,107.5,0
299314,32,12.9,110.5,1
236356,64,9.6,103.2,1
121435,113,7.2,84.5,0
94616,70,5.2,98.7,0
131920,32,5.0,98.6,0
24644,62,6.5,105.6,1
138224,8,1.2,97.6,0
56645,105,10.6,84.6,1
208301,42,6.8,95.4,0
168563,79,4.7,86.2,1
75596,65,3.8,103.2,1
13737,38,11.4,103.6,1
42288,77,4.0,93.5,0
276561,25,13.6,96.2,0
178077,85,12.6,86.6,1
279979,6,7.8,85.6,0
279464,65,2.0,89.1,0
298240,80,9.4,99.8,0
56370,107,1.7,95.8,0
265387,113,12.0,91.7,1
118649,48,2.9,107.0,0
246989,114,10.0,104.0,1
220356,27,6.7,105.3,1
100690,17,2.5,84.6,0
16070,33,14.0,83.6,0
273507,12,7.1,87.4,0
189459,33,5.3,101.7,0
288006,107,2.0,94.1,0
126472,26,7.6,90.2,0
221207,47,13.1,91.9,0
22167,39,1.0,99.4,0
37268,12,4.1,112.7,0
287907,93,13.6,95.6,1
40859,40,11.0,80.3,0
199643,53,6.7,112.0,1
162836,36,4.7,92.5,0
90139,55,5.3,80.5,0
276216,105,11.3,114.6,1
189745,15,3.3,108.6,1
17746,75,10.2,85.2,1
51019,33,6.7,114.3,0
260208,87,3.9,106.4,1
269972,83,8.5,100.2,0
90410,64,13.6,89.0,1
244710,89,11.5,103.3,1
289153,118,4.8,85.9,1
282619,106,5.0,91.5,1
241892,28,13.6,97.8,1
174249,50,6.2,84.9,0
288763,74,13.8,112.4,1
167422,114,10.1,103.9,1
138521,13,10.7,108.3,1
253145,64,1.8,87.9,0
254582,38,13.1,83.8,0
159280,32,7.0,88.7,0
245333,54,7.5,109.0,1
243397,118,3.3,111.4,1
131133,89,6.9,106.3,1
150716,55,4.8,80.4,0
239683,118,10.2,107.4,1
287197,53,4.1,96.0,0
86613,18,5.0,94.8,0
100911,21,12.9,91.7,0
145825,40,7.5,101.3,0
63575,36,7.8,87.3,0
291576,91,13.4,90.8,1
153464,66,5.2,106.8,1
106790,55,12.0,114.5,1
202239,78,11.0,113.0,1
112474,51,8.1,83.9,0
269142,65,12.8,101.4,1
245156,56,7.6,99.3,0
23900,14,11.2,88.6,0
239229,33,6.4,112.4,1
149974,44,5.9,89.3,0
48131,21,6.7,110.6,0
161919,37,3.1,94.7,0
251163,74,12.2,104.6,1
167545,26,3.5,82.5,0
143445,111,10.8,111.9,1
286618,72,2.0,94.1,1
129382,86,6.4,85.0,0
254035,7,6.5,88.3,0
130152,26,9.9,104.8,1
118315,79,2.7,114.0,1
248960,33,10.2,96.6,1
291990,40,1.6,94.2,0
161816,103,5.6,87.7,0
168644,23,10.5,109.4,1
88149,108,7.3,112.7,1
117097,62,7.0,84.7,0
80040,17,4.1,88.5,0
250503,50,4.9,101.3,0
106536,85,7.2,82.0,0
55442,11,5.4,85.6,0
56739,25,5.9,87.3,0
164584,17,4.7,100.9,0
10972,12,12.6,84.3,0
72509,92,11.9,82.2,1
172721,106,9.1,100.2,1
